query,markup
русское море семга 120 г,"[(0, 7, 'B-BRAND'), (8, 12, 'I-BRAND'), (13, 18, 'B-TYPE'), (19, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME')]"
osram лампа 1 шт,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
резинка 2шт,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
спартак батончик 20% 47г,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 20, 'B-PERCENT'), (21, 24, 'B-VOLUME')]"
спартак батончик 20 % 47г,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 19, 'B-PERCENT'), (20, 21, 'I-PERCENT'), (22, 25, 'B-VOLUME')]"
бактоблис таблетки 30г,"[(0, 9, 'B-BRAND'), (10, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
"mirinda напиток 0,33л","[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 21, 'B-VOLUME')]"
пехорка пряжа 95% 100г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-PERCENT'), (18, 22, 'B-VOLUME')]"
пехорка пряжа 95 % 100г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 23, 'B-VOLUME')]"
тачка 90л,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
рекорд патрон 25 шт,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME')]"
гвозди 15ШТ,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
семол кефир 900г,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
zenden кеды 20 Л,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
голень 1кг,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME')]"
алтайснэк сухарики 5кг,"[(0, 9, 'B-BRAND'), (10, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
"риностоп капли 0,1% 10МЛ","[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 19, 'B-PERCENT'), (20, 24, 'B-VOLUME')]"
"риностоп капли 0,1 % 10МЛ","[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT'), (21, 25, 'B-VOLUME')]"
дальпико сельдь 200г,"[(0, 8, 'B-BRAND'), (9, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
xiaomi смартфон 1 шт,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
здоровье хлеб 600г,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
buzzulez конфета 11г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 20, 'B-VOLUME')]"
"фрутоняня биотворог 4,2% 100г","[(0, 9, 'B-BRAND'), (10, 19, 'B-TYPE'), (20, 24, 'B-PERCENT'), (25, 29, 'B-VOLUME')]"
"фрутоняня биотворог 4,2 % 100г","[(0, 9, 'B-BRAND'), (10, 19, 'B-TYPE'), (20, 23, 'B-PERCENT'), (24, 25, 'I-PERCENT'), (26, 30, 'B-VOLUME')]"
"село зеленое кефир 2,5% 0,93кг","[(0, 4, 'B-BRAND'), (5, 12, 'I-BRAND'), (13, 18, 'B-TYPE'), (19, 23, 'B-PERCENT'), (24, 30, 'B-VOLUME')]"
"село зеленое кефир 2,5 % 0,93кг","[(0, 4, 'B-BRAND'), (5, 12, 'I-BRAND'), (13, 18, 'B-TYPE'), (19, 22, 'B-PERCENT'), (23, 24, 'I-PERCENT'), (25, 31, 'B-VOLUME')]"
угол 501л,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
стяжки 4шт,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME')]"
конти конфеты 240г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
"стеклобанка 0,95л","[(0, 11, 'B-TYPE'), (12, 17, 'B-VOLUME')]"
заготовки 1шт,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
beerka кальмар 18Г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
philip morris сигареты 20ШТ,"[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 22, 'B-TYPE'), (23, 27, 'B-VOLUME')]"
5 морей горбуша 250г,"[(0, 1, 'B-BRAND'), (2, 7, 'I-BRAND'), (8, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
step up очиститель 355мл,"[(0, 4, 'B-BRAND'), (5, 7, 'I-BRAND'), (8, 18, 'B-TYPE'), (19, 24, 'B-VOLUME')]"
бочкари лимонад 1л,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 18, 'B-VOLUME')]"
свечи 10 шт,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
салат 130г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
"називин капли 0,01% 5МЛ","[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 19, 'B-PERCENT'), (20, 23, 'B-VOLUME')]"
"називин капли 0,01 % 5МЛ","[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT'), (21, 24, 'B-VOLUME')]"
"российское шампанское 12,5% 0,75л","[(0, 10, 'B-BRAND'), (11, 21, 'B-TYPE'), (22, 27, 'B-PERCENT'), (28, 33, 'B-VOLUME')]"
"российское шампанское 12,5 % 0,75л","[(0, 10, 'B-BRAND'), (11, 21, 'B-TYPE'), (22, 26, 'B-PERCENT'), (27, 28, 'I-PERCENT'), (29, 34, 'B-VOLUME')]"
"люкс вода вода 1,5л","[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
мастер меда мёд 500г,"[(0, 6, 'B-BRAND'), (7, 11, 'I-BRAND'), (12, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
мороженое 900Г,"[(0, 9, 'B-TYPE'), (10, 14, 'B-VOLUME')]"
главпродукт аджика 170г,"[(0, 11, 'B-BRAND'), (12, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
jacobs кофе 150 г,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
аленка шоколад 100г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
sanabelle 2кг,"[(0, 9, 'B-BRAND'), (10, 13, 'B-VOLUME')]"
магнат эскимо 70г,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
epica йогурт 5% 130 г,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 15, 'B-PERCENT'), (16, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
epica йогурт 5 % 130 г,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 14, 'B-PERCENT'), (15, 16, 'I-PERCENT'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
карачинская вода 0.5Л,"[(0, 11, 'B-BRAND'), (12, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
nemoloko напиток 250г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
флакон 1л,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME')]"
яблоки 1кг,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME')]"
платье 8л,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME')]"
vaillant теплообменник 1шт,"[(0, 8, 'B-BRAND'), (9, 22, 'B-TYPE'), (23, 26, 'B-VOLUME')]"
курага 10 кг,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME')]"
украшение 2шт,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
ежедневник 160л,"[(0, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
bouquet салфетки 20шт,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
genio kids тесто 1 шт,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 16, 'B-TYPE'), (17, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
юбка 05.21 КГ,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
"стейк 0,164 кг","[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
basilur чай 100г,"[(0, 7, 'B-BRAND'), (8, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
астория соус 233г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
золотой стандарт пломбир 86г,"[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 24, 'B-TYPE'), (25, 28, 'B-VOLUME')]"
"barinoff нектар 0,25л","[(0, 8, 'B-BRAND'), (9, 15, 'B-TYPE'), (16, 21, 'B-VOLUME')]"
haribo мармелад 80г,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
"даниссимо коктейль 5,2% 260г","[(0, 9, 'B-BRAND'), (10, 18, 'B-TYPE'), (19, 23, 'B-PERCENT'), (24, 28, 'B-VOLUME')]"
"даниссимо коктейль 5,2 % 260г","[(0, 9, 'B-BRAND'), (10, 18, 'B-TYPE'), (19, 22, 'B-PERCENT'), (23, 24, 'I-PERCENT'), (25, 29, 'B-VOLUME')]"
яшкино круассаны 180г,"[(0, 6, 'B-BRAND'), (7, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
анвимакс порошок 5г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 19, 'B-VOLUME')]"
"свитлогорье молоко 3,2% 0,95л","[(0, 11, 'B-BRAND'), (12, 18, 'B-TYPE'), (19, 23, 'B-PERCENT'), (24, 29, 'B-VOLUME')]"
"свитлогорье молоко 3,2 % 0,95л","[(0, 11, 'B-BRAND'), (12, 18, 'B-TYPE'), (19, 22, 'B-PERCENT'), (23, 24, 'I-PERCENT'), (25, 30, 'B-VOLUME')]"
"siemens форсунка 1,6л","[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
"амка молоко 2,5% 0,9Л","[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 16, 'B-PERCENT'), (17, 21, 'B-VOLUME')]"
"амка молоко 2,5 % 0,9Л","[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 15, 'B-PERCENT'), (16, 17, 'I-PERCENT'), (18, 22, 'B-VOLUME')]"
"архыз вода 1,5л","[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
простоквашино сырок 40г,"[(0, 13, 'B-BRAND'), (14, 19, 'B-TYPE'), (20, 23, 'B-VOLUME')]"
"дивный сад сок 0,2л","[(0, 6, 'B-BRAND'), (7, 10, 'I-BRAND'), (11, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
краситель 100 мл,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
фрутоняня пюре 250г,"[(0, 9, 'B-BRAND'), (10, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
"здоровый малыш чай 1,5г","[(0, 8, 'B-BRAND'), (9, 14, 'I-BRAND'), (15, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
отдушка 10 мл,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
organic shop мусс 250мл,"[(0, 7, 'B-BRAND'), (8, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 23, 'B-VOLUME')]"
"сенежская вода 1,5 л","[(0, 9, 'B-BRAND'), (10, 14, 'B-TYPE'), (15, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
vanish пятновыводитель 400Г,"[(0, 6, 'B-BRAND'), (7, 22, 'B-TYPE'), (23, 27, 'B-VOLUME')]"
nivea бальзам 100мл,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 19, 'B-VOLUME')]"
наггетсы 80г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
молочный мир сыр 45%,"[(0, 8, 'B-BRAND'), (9, 12, 'I-BRAND'), (13, 16, 'B-TYPE'), (17, 20, 'B-PERCENT')]"
молочный мир сыр 45 %,"[(0, 8, 'B-BRAND'), (9, 12, 'I-BRAND'), (13, 16, 'B-TYPE'), (17, 19, 'B-PERCENT'), (20, 21, 'I-PERCENT')]"
vanish пятновыводитель 500мл,"[(0, 6, 'B-BRAND'), (7, 22, 'B-TYPE'), (23, 28, 'B-VOLUME')]"
artshani морс 1л,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 16, 'B-VOLUME')]"
фрутилад батончик 42г,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
нектар 200 мл,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
schauma шампунь 380мл,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 21, 'B-VOLUME')]"
салат 100 Г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
smd резистор 5%,"[(0, 3, 'B-BRAND'), (4, 12, 'B-TYPE'), (13, 15, 'B-PERCENT')]"
smd резистор 5 %,"[(0, 3, 'B-BRAND'), (4, 12, 'B-TYPE'), (13, 14, 'B-PERCENT'), (15, 16, 'I-PERCENT')]"
дружба ветчина 400г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
яшкино мука 2кг,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
кристалл пирожное 60г,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
питание 165г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
bouquet салфетки 20 шт,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 19, 'B-VOLUME'), (20, 22, 'I-VOLUME')]"
крутой окер семечки 150г,"[(0, 6, 'B-BRAND'), (7, 11, 'I-BRAND'), (12, 19, 'B-TYPE'), (20, 24, 'B-VOLUME')]"
heinz кетчуп 320г,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
yota вафля 40г,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
выгода палочки 200ШТ,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 20, 'B-VOLUME')]"
ассам чай 100 г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME')]"
"камчатская питьевая вода 0,5л","[(0, 10, 'B-BRAND'), (11, 19, 'I-BRAND'), (20, 24, 'B-TYPE'), (25, 29, 'B-VOLUME')]"
ежк майонез 46% 400г,"[(0, 3, 'B-BRAND'), (4, 11, 'B-TYPE'), (12, 15, 'B-PERCENT'), (16, 20, 'B-VOLUME')]"
ежк майонез 46 % 400г,"[(0, 3, 'B-BRAND'), (4, 11, 'B-TYPE'), (12, 14, 'B-PERCENT'), (15, 16, 'I-PERCENT'), (17, 21, 'B-VOLUME')]"
миндаль 150г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
миньоны сырок 40г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
ржаной край хлеб 300 г,"[(0, 6, 'B-BRAND'), (7, 11, 'I-BRAND'), (12, 16, 'B-TYPE'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
варенье 5 кг,"[(0, 7, 'B-TYPE'), (8, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME')]"
chance туалетная вода 150 мл,"[(0, 6, 'B-BRAND'), (7, 16, 'B-TYPE'), (17, 21, 'I-TYPE'), (22, 25, 'B-VOLUME'), (26, 28, 'I-VOLUME')]"
успех кисти 7 шт,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
мак мастер ракушка 300г,"[(0, 3, 'B-BRAND'), (4, 10, 'I-BRAND'), (11, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
"кружечка чешского пиво 4,3% 1,25л","[(0, 8, 'B-BRAND'), (9, 17, 'I-BRAND'), (18, 22, 'B-TYPE'), (23, 27, 'B-PERCENT'), (28, 33, 'B-VOLUME')]"
"кружечка чешского пиво 4,3 % 1,25л","[(0, 8, 'B-BRAND'), (9, 17, 'I-BRAND'), (18, 22, 'B-TYPE'), (23, 26, 'B-PERCENT'), (27, 28, 'I-PERCENT'), (29, 34, 'B-VOLUME')]"
альт тетрадь 24л,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
"eva mosaic тени 13,95 г","[(0, 3, 'B-BRAND'), (4, 10, 'I-BRAND'), (11, 15, 'B-TYPE'), (16, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
набор бокалов 640мл,"[(0, 5, 'B-TYPE'), (6, 13, 'I-TYPE'), (14, 19, 'B-VOLUME')]"
ягодное ассорти 70 г,"[(0, 7, 'B-TYPE'), (8, 15, 'I-TYPE'), (16, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
kamis приправа 25г,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
chappi корм 600г,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
bright colors тетрадь 48л,"[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 21, 'B-TYPE'), (22, 25, 'B-VOLUME')]"
инской батончик 300г,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
дав шампунь 250мл,"[(0, 3, 'B-BRAND'), (4, 11, 'B-TYPE'), (12, 17, 'B-VOLUME')]"
"koronet пиво 0,5л","[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
lipton чай 1л,"[(0, 6, 'B-BRAND'), (7, 10, 'B-TYPE'), (11, 13, 'B-VOLUME')]"
костровок маринад 300г,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
"lol конфеты 11,2 г","[(0, 3, 'B-BRAND'), (4, 11, 'B-TYPE'), (12, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
inoface маска 18г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
салат 160 г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
badagoni хванчкара 6%,"[(0, 8, 'B-BRAND'), (9, 18, 'B-TYPE'), (19, 21, 'B-PERCENT')]"
badagoni хванчкара 6 %,"[(0, 8, 'B-BRAND'), (9, 18, 'B-TYPE'), (19, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT')]"
гайка 1шт,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
"maccoffee напиток 25,5г","[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 23, 'B-VOLUME')]"
лук 20г,"[(0, 3, 'B-TYPE'), (4, 7, 'B-VOLUME')]"
тетрадь 48л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
barilla макароны 450г,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
cheetos 55 Г,"[(0, 7, 'B-BRAND'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
великолукский мк ветчина 1кг,"[(0, 13, 'B-BRAND'), (14, 16, 'I-BRAND'), (17, 24, 'B-TYPE'), (25, 28, 'B-VOLUME')]"
чудо сырок 40г,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 14, 'B-VOLUME')]"
когда я вырасту печенье 35 г,"[(0, 5, 'B-BRAND'), (6, 7, 'I-BRAND'), (8, 15, 'I-BRAND'), (16, 23, 'B-TYPE'), (24, 26, 'B-VOLUME'), (27, 28, 'I-VOLUME')]"
"белый медведь пиво 8% 1,3 л","[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 18, 'B-TYPE'), (19, 21, 'B-PERCENT'), (22, 25, 'B-VOLUME'), (26, 27, 'I-VOLUME')]"
"белый медведь пиво 8 % 1,3 л","[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 18, 'B-TYPE'), (19, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 26, 'B-VOLUME'), (27, 28, 'I-VOLUME')]"
соль 1000г,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME')]"
семенча пельмени 900 г,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
бобс леденцы 35г,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
colgate зубная паста 75мл,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 20, 'I-TYPE'), (21, 25, 'B-VOLUME')]"
отбеливатель 5КГ,"[(0, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
наша мама молочко 150МЛ,"[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 17, 'B-TYPE'), (18, 23, 'B-VOLUME')]"
axe гель 250мл,"[(0, 3, 'B-BRAND'), (4, 8, 'B-TYPE'), (9, 14, 'B-VOLUME')]"
азу 35 Г,"[(0, 3, 'B-TYPE'), (4, 6, 'B-VOLUME'), (7, 8, 'I-VOLUME')]"
"ессентуки вода 1,5л","[(0, 9, 'B-BRAND'), (10, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
oklick мышь 1 шт,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
maestro de oliva оливки 300г,"[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 16, 'I-BRAND'), (17, 23, 'B-TYPE'), (24, 28, 'B-VOLUME')]"
утенок диски 38г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
салат 150г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
карта 16л,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
везувий казан 12л,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
соединитель 90 г,"[(0, 11, 'B-TYPE'), (12, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
"балтика пиво 4,7% 0,45л","[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 17, 'B-PERCENT'), (18, 23, 'B-VOLUME')]"
"балтика пиво 4,7 % 0,45л","[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 24, 'B-VOLUME')]"
пленка 2кг,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME')]"
бабаевский батончик 50 г,"[(0, 10, 'B-BRAND'), (11, 19, 'B-TYPE'), (20, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME')]"
jacobs кофе 75г,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
внуковское масло 82.5% 200г,"[(0, 10, 'B-BRAND'), (11, 16, 'B-TYPE'), (17, 22, 'B-PERCENT'), (23, 27, 'B-VOLUME')]"
внуковское масло 82.5 % 200г,"[(0, 10, 'B-BRAND'), (11, 16, 'B-TYPE'), (17, 21, 'B-PERCENT'), (22, 23, 'I-PERCENT'), (24, 28, 'B-VOLUME')]"
"jacobs кофе 1,8г","[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
zlatka бисер 10 г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
дивный сад сок 1 л,"[(0, 6, 'B-BRAND'), (7, 10, 'I-BRAND'), (11, 14, 'B-TYPE'), (15, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
мэлори рулет 200 г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
erich krause тетрадь 18л,"[(0, 5, 'B-BRAND'), (6, 12, 'I-BRAND'), (13, 20, 'B-TYPE'), (21, 24, 'B-VOLUME')]"
colgate зубная паста 0%,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 20, 'I-TYPE'), (21, 23, 'B-PERCENT')]"
colgate зубная паста 0 %,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 20, 'I-TYPE'), (21, 22, 'B-PERCENT'), (23, 24, 'I-PERCENT')]"
горячая штучка чебупели 300г,"[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 23, 'B-TYPE'), (24, 28, 'B-VOLUME')]"
"ессентуки вода 1,5л","[(0, 9, 'B-BRAND'), (10, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
naturella прокладки 20шт,"[(0, 9, 'B-BRAND'), (10, 19, 'B-TYPE'), (20, 24, 'B-VOLUME')]"
gepard шлифлист 5шт,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
clipso контейнер 1 л,"[(0, 6, 'B-BRAND'), (7, 16, 'B-TYPE'), (17, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
zic масло 6л,"[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 12, 'B-VOLUME')]"
коломчаночка пастила 250 г,"[(0, 12, 'B-BRAND'), (13, 20, 'B-TYPE'), (21, 24, 'B-VOLUME'), (25, 26, 'I-VOLUME')]"
pro чипсы 150 г,"[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME')]"
