query,markup
балык бригантина 0.19кг,"[(0, 5, 'B-TYPE'), (6, 16, 'B-BRAND'), (17, 23, 'B-VOLUME')]"
whiskas корм 350г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
простоквашино творог 220 г,"[(0, 13, 'B-BRAND'), (14, 20, 'B-TYPE'), (21, 24, 'B-VOLUME'), (25, 26, 'I-VOLUME')]"
карабин tech krep 1 шт,"[(0, 7, 'B-TYPE'), (8, 12, 'B-BRAND'), (13, 17, 'I-BRAND'), (18, 19, 'B-VOLUME'), (20, 22, 'I-VOLUME')]"
58.89 л газ,"[(0, 5, 'B-VOLUME'), (6, 7, 'I-VOLUME'), (8, 11, 'B-TYPE')]"
ля рош позе пенка 1 Л,"[(0, 2, 'B-BRAND'), (3, 6, 'I-BRAND'), (7, 11, 'I-BRAND'), (12, 17, 'B-TYPE'), (18, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
"weiss berg 12% пиво 0,5л","[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 14, 'B-PERCENT'), (15, 19, 'B-TYPE'), (20, 24, 'B-VOLUME')]"
le clean 400МЛ мыло,"[(0, 2, 'B-BRAND'), (3, 8, 'I-BRAND'), (9, 14, 'B-VOLUME'), (15, 19, 'B-TYPE')]"
пиала 100 мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME')]"
мармелад 35г funny bears,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 18, 'B-BRAND'), (19, 24, 'I-BRAND')]"
"молоко 1Л 2,5% гринагро","[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 14, 'B-PERCENT'), (15, 23, 'B-BRAND')]"
шоколад милка 93г,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 17, 'B-VOLUME')]"
"0,325 кг пирог","[(0, 5, 'B-VOLUME'), (6, 8, 'I-VOLUME'), (9, 14, 'B-TYPE')]"
мороженое 80г балтийское,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 24, 'B-BRAND')]"
огурец 10 шт агроника,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 21, 'B-BRAND')]"
5.7кг ariel,"[(0, 5, 'B-VOLUME'), (6, 11, 'B-BRAND')]"
мулине 100%,"[(0, 6, 'B-TYPE'), (7, 11, 'B-PERCENT')]"
чистящее средство 750 мл grass,"[(0, 8, 'B-TYPE'), (9, 17, 'I-TYPE'), (18, 21, 'B-VOLUME'), (22, 24, 'I-VOLUME'), (25, 30, 'B-BRAND')]"
фрекен бок 100шт перчатки,"[(0, 6, 'B-BRAND'), (7, 10, 'I-BRAND'), (11, 16, 'B-VOLUME'), (17, 25, 'B-TYPE')]"
махеев джем 300 г,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
ассам 100 г чай,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 15, 'B-TYPE')]"
слобода 400г майонез,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 20, 'B-TYPE')]"
чайник 1 г kitfort,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 18, 'B-BRAND')]"
шампунь 1000 мл,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME')]"
"нижегородский рулет 0,3кг","[(0, 13, 'B-BRAND'), (14, 19, 'B-TYPE'), (20, 25, 'B-VOLUME')]"
эра лампа 1105147 Л,"[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
лук 100 г,"[(0, 3, 'B-TYPE'), (4, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME')]"
"чудо 2,4% 690г йогурт","[(0, 4, 'B-BRAND'), (5, 9, 'B-PERCENT'), (10, 14, 'B-VOLUME'), (15, 21, 'B-TYPE')]"
приправа 15г приправыч,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 22, 'B-BRAND')]"
сибирская кошка 7 л наполнитель,"[(0, 9, 'B-BRAND'), (10, 15, 'I-BRAND'), (16, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME'), (20, 31, 'B-TYPE')]"
zlatkа бисер 10 г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
окское 10шт яйцо,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 16, 'B-TYPE')]"
constant delight 80мл,"[(0, 8, 'B-BRAND'), (9, 16, 'I-BRAND'), (17, 21, 'B-VOLUME')]"
кукуруза sunfeel 340г,"[(0, 8, 'B-TYPE'), (9, 16, 'B-BRAND'), (17, 21, 'B-VOLUME')]"
"молоко рогачевъ 8,5% 380г","[(0, 6, 'B-TYPE'), (7, 15, 'B-BRAND'), (16, 20, 'B-PERCENT'), (21, 25, 'B-VOLUME')]"
corsar 2шт сигариллы,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 20, 'B-TYPE')]"
чипсы 225г lays,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 15, 'B-BRAND')]"
корм monge 100Г,"[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 15, 'B-VOLUME')]"
огурец агроуспех 10шт,"[(0, 6, 'B-TYPE'), (7, 16, 'B-BRAND'), (17, 21, 'B-VOLUME')]"
200шт крестики,"[(0, 5, 'B-VOLUME'), (6, 14, 'B-TYPE')]"
батончик snickers 60г,"[(0, 8, 'B-TYPE'), (9, 17, 'B-BRAND'), (18, 21, 'B-VOLUME')]"
главпродукт 95г паштет,"[(0, 11, 'B-BRAND'), (12, 15, 'B-VOLUME'), (16, 22, 'B-TYPE')]"
"квас 0,45л силич","[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 16, 'B-BRAND')]"
мираторг фарш 400 Г,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
донат 75г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
сухари 200Г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
"наполнитель crystals 3,9 л","[(0, 11, 'B-TYPE'), (12, 20, 'B-BRAND'), (21, 24, 'B-VOLUME'), (25, 26, 'I-VOLUME')]"
quelyd клей 300 г,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
gillette пена 200мл,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 19, 'B-VOLUME')]"
чай 100г tess,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 13, 'B-BRAND')]"
bond сигареты 24шт,"[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
краска лакра 3кг,"[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 16, 'B-VOLUME')]"
славянка конфеты 1КГ,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 20, 'B-VOLUME')]"
сушки ярский хк 1кг,"[(0, 5, 'B-TYPE'), (6, 12, 'B-BRAND'), (13, 15, 'I-BRAND'), (16, 19, 'B-VOLUME')]"
корм monge 85г,"[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 14, 'B-VOLUME')]"
fa 250 мл гель,"[(0, 2, 'B-BRAND'), (3, 6, 'B-VOLUME'), (7, 9, 'I-VOLUME'), (10, 14, 'B-TYPE')]"
сметана 300 г 20% минская марка,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 17, 'B-PERCENT'), (18, 25, 'B-BRAND'), (26, 31, 'I-BRAND')]"
котлеты 250Г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
"5,9% 0,5л appelish","[(0, 4, 'B-PERCENT'), (5, 9, 'B-VOLUME'), (10, 18, 'B-BRAND')]"
рис лапшинн 700г,"[(0, 3, 'B-TYPE'), (4, 11, 'B-BRAND'), (12, 16, 'B-VOLUME')]"
печенье 40 г bombbar,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 20, 'B-BRAND')]"
юбилейное 116Г печенье,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME'), (15, 22, 'B-TYPE')]"
zott 175г десерт,"[(0, 4, 'B-BRAND'), (5, 9, 'B-VOLUME'), (10, 16, 'B-TYPE')]"
агуша пюре 200г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
трюфели красный октябрь 1кг,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 23, 'I-BRAND'), (24, 27, 'B-VOLUME')]"
престиж 520мл эмаль,"[(0, 7, 'B-BRAND'), (8, 13, 'B-VOLUME'), (14, 19, 'B-TYPE')]"
крем невская косметика 50мл,"[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 22, 'I-BRAND'), (23, 27, 'B-VOLUME')]"
dilmah чай 100г,"[(0, 6, 'B-BRAND'), (7, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
barilla 450г макароны,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 21, 'B-TYPE')]"
ластик 428 Л milan,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 18, 'B-BRAND')]"
"коктейль 0,5л","[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
масляный король масло 350мл 100%,"[(0, 8, 'B-BRAND'), (9, 15, 'I-BRAND'), (16, 21, 'B-TYPE'), (22, 27, 'B-VOLUME'), (28, 32, 'B-PERCENT')]"
инта вир пыль 3л,"[(0, 4, 'B-BRAND'), (5, 8, 'I-BRAND'), (9, 13, 'B-TYPE'), (14, 16, 'B-VOLUME')]"
2шт пилки,"[(0, 3, 'B-VOLUME'), (4, 9, 'B-TYPE')]"
яблоки 10% 1кг,"[(0, 6, 'B-TYPE'), (7, 10, 'B-PERCENT'), (11, 14, 'B-VOLUME')]"
домик в деревне 0.2Л сливки 10%,"[(0, 5, 'B-BRAND'), (6, 7, 'I-BRAND'), (8, 15, 'I-BRAND'), (16, 20, 'B-VOLUME'), (21, 27, 'B-TYPE'), (28, 31, 'B-PERCENT')]"
краски 20мл луч,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 15, 'B-BRAND')]"
5 шт четки,"[(0, 1, 'B-VOLUME'), (2, 4, 'I-VOLUME'), (5, 10, 'B-TYPE')]"
уксус 1л 9%,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 11, 'B-PERCENT')]"
050 шт бюстгальтер,"[(0, 3, 'B-VOLUME'), (4, 6, 'I-VOLUME'), (7, 18, 'B-TYPE')]"
икра 500г золотой глобус,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 17, 'B-BRAND'), (18, 24, 'I-BRAND')]"
шар 100 шт,"[(0, 3, 'B-TYPE'), (4, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
сервелат останкино 280г,"[(0, 8, 'B-TYPE'), (9, 18, 'B-BRAND'), (19, 23, 'B-VOLUME')]"
сады придонья сок 1л,"[(0, 4, 'B-BRAND'), (5, 13, 'I-BRAND'), (14, 17, 'B-TYPE'), (18, 20, 'B-VOLUME')]"
масло 4л gazpromneft,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 20, 'B-BRAND')]"
картон 8 л,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
крем avene 15мл,"[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 15, 'B-VOLUME')]"
пак саморезы 50 шт,"[(0, 3, 'B-BRAND'), (4, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME')]"
kotanyi приправа 135г,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
сигареты 20 шт winston,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME'), (15, 22, 'B-BRAND')]"
крендель 100Г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
мороженое 105 г свитлогорье,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME'), (16, 27, 'B-BRAND')]"
100г рулет,"[(0, 4, 'B-VOLUME'), (5, 10, 'B-TYPE')]"
fopos чашка 200мл,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 17, 'B-VOLUME')]"
шоколад 100г kinder,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 19, 'B-BRAND')]"
"чай 1,5л nestea","[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 15, 'B-BRAND')]"
merci 250г конфеты,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 18, 'B-TYPE')]"
резинки 250 шт,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
"сыр 2,2кг president 65%","[(0, 3, 'B-TYPE'), (4, 9, 'B-VOLUME'), (10, 19, 'B-BRAND'), (20, 23, 'B-PERCENT')]"
рожок 1шт,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
вода калинов родник 9 л,"[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 19, 'I-BRAND'), (20, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
бак 45л,"[(0, 3, 'B-TYPE'), (4, 7, 'B-VOLUME')]"
бисер zlatka 10 г,"[(0, 5, 'B-TYPE'), (6, 12, 'B-BRAND'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
сыр 45%,"[(0, 3, 'B-TYPE'), (4, 7, 'B-PERCENT')]"
"село домашкино 450г 1,5% йогурт","[(0, 4, 'B-BRAND'), (5, 14, 'I-BRAND'), (15, 19, 'B-VOLUME'), (20, 24, 'B-PERCENT'), (25, 31, 'B-TYPE')]"
львиное сердце 50% 90г сыр,"[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 18, 'B-PERCENT'), (19, 22, 'B-VOLUME'), (23, 26, 'B-TYPE')]"
гель 250 мл nivea,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME'), (12, 17, 'B-BRAND')]"
тройник 94057 шт,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
печенье 420 г сладкая слобода,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 21, 'B-BRAND'), (22, 29, 'I-BRAND')]"
кальмар 1КГ,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
печенье 130г конти,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 18, 'B-BRAND')]"
красная москва духи 20 г,"[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 19, 'B-TYPE'), (20, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME')]"
невская косметика мыло 90г,"[(0, 7, 'B-BRAND'), (8, 17, 'I-BRAND'), (18, 22, 'B-TYPE'), (23, 26, 'B-VOLUME')]"
аленка шоколад 90г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
сыр 180г 45% ласкава,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 12, 'B-PERCENT'), (13, 20, 'B-BRAND')]"
юнландия 125 мл пузыри,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME'), (16, 22, 'B-TYPE')]"
кекс махариши 200г,"[(0, 4, 'B-TYPE'), (5, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
масло 180г 82.5% экомилк,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 16, 'B-PERCENT'), (17, 24, 'B-BRAND')]"
размораживатель bbf 60мл,"[(0, 15, 'B-TYPE'), (16, 19, 'B-BRAND'), (20, 24, 'B-VOLUME')]"
чайник kitfort 1 шт,"[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME')]"
syoss 500мл шампунь,"[(0, 5, 'B-BRAND'), (6, 11, 'B-VOLUME'), (12, 19, 'B-TYPE')]"
пижама 6л,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME')]"
"калинов родник 0,5л вода","[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 19, 'B-VOLUME'), (20, 24, 'B-TYPE')]"
бабаевский 100г шоколад,"[(0, 10, 'B-BRAND'), (11, 15, 'B-VOLUME'), (16, 23, 'B-TYPE')]"
азбука роста 10л почвогрунт,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 16, 'B-VOLUME'), (17, 27, 'B-TYPE')]"
"желтая бочка квас 1,5л","[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
1л квас,"[(0, 2, 'B-VOLUME'), (3, 7, 'B-TYPE')]"
тартар 30г,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME')]"
напиток drive me 0.5л,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 16, 'I-BRAND'), (17, 21, 'B-VOLUME')]"
"барсик 4,54л наполнитель","[(0, 6, 'B-BRAND'), (7, 12, 'B-VOLUME'), (13, 24, 'B-TYPE')]"
печенье кухмастер 100г,"[(0, 7, 'B-TYPE'), (8, 17, 'B-BRAND'), (18, 22, 'B-VOLUME')]"
шоколад 72% спартак 90г,"[(0, 7, 'B-TYPE'), (8, 11, 'B-PERCENT'), (12, 19, 'B-BRAND'), (20, 23, 'B-VOLUME')]"
пемолюкс порошок 480г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
блинчики морозко 420г,"[(0, 8, 'B-TYPE'), (9, 16, 'B-BRAND'), (17, 21, 'B-VOLUME')]"
"sofia 2,6л кастрюля","[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 19, 'B-TYPE')]"
maccoffee 18 г кофе,"[(0, 9, 'B-BRAND'), (10, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 19, 'B-TYPE')]"
перец 1КГ,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
сыробогатов сыр 130г,"[(0, 11, 'B-BRAND'), (12, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
сыр 15% 125г тысяча озер,"[(0, 3, 'B-TYPE'), (4, 7, 'B-PERCENT'), (8, 12, 'B-VOLUME'), (13, 19, 'B-BRAND'), (20, 24, 'I-BRAND')]"
головной убор 290640 Г,"[(0, 8, 'B-TYPE'), (9, 13, 'I-TYPE'), (14, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
фасоль 450Г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
вольтарен 50г 2% гель,"[(0, 9, 'B-BRAND'), (10, 13, 'B-VOLUME'), (14, 16, 'B-PERCENT'), (17, 21, 'B-TYPE')]"
шоколад 90г alpen gold,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 17, 'B-BRAND'), (18, 22, 'I-BRAND')]"
"крокса 0,8кг эмаль","[(0, 6, 'B-BRAND'), (7, 12, 'B-VOLUME'), (13, 18, 'B-TYPE')]"
"dr. diesel 0,45л пиво 6%","[(0, 3, 'B-BRAND'), (4, 10, 'I-BRAND'), (11, 16, 'B-VOLUME'), (17, 21, 'B-TYPE'), (22, 24, 'B-PERCENT')]"
помада evo пантенол 2.8г,"[(0, 6, 'B-TYPE'), (7, 10, 'B-BRAND'), (11, 19, 'I-BRAND'), (20, 24, 'B-VOLUME')]"
сосиски останкино 350г,"[(0, 7, 'B-TYPE'), (8, 17, 'B-BRAND'), (18, 22, 'B-VOLUME')]"
whiskas 85г,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME')]"
"пиво аливария 4,8% 0,95л","[(0, 4, 'B-TYPE'), (5, 13, 'B-BRAND'), (14, 18, 'B-PERCENT'), (19, 24, 'B-VOLUME')]"
"южное молоко 3,2% 1л","[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 17, 'B-PERCENT'), (18, 20, 'B-VOLUME')]"
август средство 2 мл,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
слобода 67% 230мл майонез,"[(0, 7, 'B-BRAND'), (8, 11, 'B-PERCENT'), (12, 17, 'B-VOLUME'), (18, 25, 'B-TYPE')]"
благодей квас 0.5Л,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
средство для полов 750мл mr proper,"[(0, 8, 'B-TYPE'), (9, 12, 'I-TYPE'), (13, 18, 'I-TYPE'), (19, 24, 'B-VOLUME'), (25, 27, 'B-BRAND'), (28, 34, 'I-BRAND')]"
"настойка 38% 0,25л царь","[(0, 8, 'B-TYPE'), (9, 12, 'B-PERCENT'), (13, 18, 'B-VOLUME'), (19, 23, 'B-BRAND')]"
carefree 20шт прокладки,"[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 23, 'B-TYPE')]"
ползунки 5 шт,"[(0, 8, 'B-TYPE'), (9, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
дюбель-гвоздь 14шт,"[(0, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
бон пари 45г эскимо,"[(0, 3, 'B-BRAND'), (4, 8, 'I-BRAND'), (9, 12, 'B-VOLUME'), (13, 19, 'B-TYPE')]"
barilla 450г макароны,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 21, 'B-TYPE')]"
шебекинские макароны 450 г,"[(0, 11, 'B-BRAND'), (12, 20, 'B-TYPE'), (21, 24, 'B-VOLUME'), (25, 26, 'I-VOLUME')]"
молоко 1400 мл домик в деревне,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME'), (15, 20, 'B-BRAND'), (21, 22, 'I-BRAND'), (23, 30, 'I-BRAND')]"
выбери меня рулет 140Г,"[(0, 6, 'B-BRAND'), (7, 11, 'I-BRAND'), (12, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
"трофи напиток 7.2% 0,45л","[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 18, 'B-PERCENT'), (19, 24, 'B-VOLUME')]"
вода обуховская роса 5л,"[(0, 4, 'B-TYPE'), (5, 15, 'B-BRAND'), (16, 20, 'I-BRAND'), (21, 23, 'B-VOLUME')]"
пена makroflex 750мл,"[(0, 4, 'B-TYPE'), (5, 14, 'B-BRAND'), (15, 20, 'B-VOLUME')]"
"табак 0,25г","[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME')]"
брюки 9л,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME')]"
сыр 100Г,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME')]"
чипсы московский картофель 70 г,"[(0, 5, 'B-TYPE'), (6, 16, 'B-BRAND'), (17, 26, 'I-BRAND'), (27, 29, 'B-VOLUME'), (30, 31, 'I-VOLUME')]"
мороженое 80г коровка из кореновки,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 21, 'B-BRAND'), (22, 24, 'I-BRAND'), (25, 34, 'I-BRAND')]"
бумага 30шт,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
"волжанка вода 0,5л","[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
sveza 200г 45% сыр,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 14, 'B-PERCENT'), (15, 18, 'B-TYPE')]"
ип лукашов форель 150г,"[(0, 2, 'B-BRAND'), (3, 10, 'I-BRAND'), (11, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
"posh сидр 0,45л","[(0, 4, 'B-BRAND'), (5, 9, 'B-TYPE'), (10, 15, 'B-VOLUME')]"
пюре агуша 90г,"[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 14, 'B-VOLUME')]"
"novi 0,100кг шоколад 30%","[(0, 4, 'B-BRAND'), (5, 12, 'B-VOLUME'), (13, 20, 'B-TYPE'), (21, 24, 'B-PERCENT')]"
beerka 80г фисташки,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 19, 'B-TYPE')]"
"0,275 кг гарнир","[(0, 5, 'B-VOLUME'), (6, 8, 'I-VOLUME'), (9, 15, 'B-TYPE')]"
мульти-пульти 40л альбом,"[(0, 13, 'B-BRAND'), (14, 17, 'B-VOLUME'), (18, 24, 'B-TYPE')]"
спаржа 500Г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
1л грелка,"[(0, 2, 'B-VOLUME'), (3, 9, 'B-TYPE')]"
фасоль 400 г кубаночка,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 22, 'B-BRAND')]"
бабушкино лукошко 200мл сок,"[(0, 9, 'B-BRAND'), (10, 17, 'I-BRAND'), (18, 23, 'B-VOLUME'), (24, 27, 'B-TYPE')]"
напиток fanta 0.33Л,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 19, 'B-VOLUME')]"
"лакра краска 6,5кг","[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 18, 'B-VOLUME')]"
чистая линия гель 160мл,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 23, 'B-VOLUME')]"
батончик twix 82г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-BRAND'), (14, 17, 'B-VOLUME')]"
"грибное ассорти 0,4кг","[(0, 7, 'B-TYPE'), (8, 15, 'I-TYPE'), (16, 21, 'B-VOLUME')]"
"лакра краска 6,5кг","[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 18, 'B-VOLUME')]"
estel шампунь 250 мл,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
палочка 20ШТ mddi,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 17, 'B-BRAND')]"
сыр buon latte 50% 130г,"[(0, 3, 'B-TYPE'), (4, 8, 'B-BRAND'), (9, 14, 'I-BRAND'), (15, 18, 'B-PERCENT'), (19, 23, 'B-VOLUME')]"
