query,markup
карачинская вода 0.5Л,"[(0, 11, 'B-BRAND'), (12, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
"славянские традиции 3,2% 1л молоко","[(0, 10, 'B-BRAND'), (11, 19, 'I-BRAND'), (20, 24, 'B-PERCENT'), (25, 27, 'B-VOLUME'), (28, 34, 'B-TYPE')]"
"славянские традиции 3,2 % 1л молоко","[(0, 10, 'B-BRAND'), (11, 19, 'I-BRAND'), (20, 23, 'B-PERCENT'), (24, 25, 'I-PERCENT'), (26, 28, 'B-VOLUME'), (29, 35, 'B-TYPE')]"
nivea гель 250мл,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 16, 'B-VOLUME')]"
белочка 100Г шоколад,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 20, 'B-TYPE')]"
алмагель 170мл,"[(0, 8, 'B-BRAND'), (9, 14, 'B-VOLUME')]"
капли фитэкс 10 мл,"[(0, 5, 'B-TYPE'), (6, 12, 'B-BRAND'), (13, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME')]"
бимоптик плюс капли 3мл,"[(0, 8, 'B-BRAND'), (9, 13, 'I-BRAND'), (14, 19, 'B-TYPE'), (20, 23, 'B-VOLUME')]"
лейка aquakratos 203 Л,"[(0, 5, 'B-TYPE'), (6, 16, 'B-BRAND'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
мороженое бон пари 47 МЛ,"[(0, 9, 'B-TYPE'), (10, 13, 'B-BRAND'), (14, 18, 'I-BRAND'), (19, 21, 'B-VOLUME'), (22, 24, 'I-VOLUME')]"
сок inter-pak 1л,"[(0, 3, 'B-TYPE'), (4, 13, 'B-BRAND'), (14, 16, 'B-VOLUME')]"
доброфлот сардина 245г,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
нк 90г мыло,"[(0, 2, 'B-BRAND'), (3, 6, 'B-VOLUME'), (7, 11, 'B-TYPE')]"
печенье 1кг,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
доброфлот скумбрия 245г,"[(0, 9, 'B-BRAND'), (10, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
philips лампа 2057969 Л,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
"тяжин 3,2% 1л молоко","[(0, 5, 'B-BRAND'), (6, 10, 'B-PERCENT'), (11, 13, 'B-VOLUME'), (14, 20, 'B-TYPE')]"
"тяжин 3,2 % 1л молоко","[(0, 5, 'B-BRAND'), (6, 9, 'B-PERCENT'), (10, 11, 'I-PERCENT'), (12, 14, 'B-VOLUME'), (15, 21, 'B-TYPE')]"
мелькруп 80 г рис,"[(0, 8, 'B-BRAND'), (9, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 17, 'B-TYPE')]"
маффин 90г,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME')]"
грибное ассорти кружево вкуса 300г,"[(0, 7, 'B-TYPE'), (8, 15, 'I-TYPE'), (16, 23, 'B-BRAND'), (24, 29, 'I-BRAND'), (30, 34, 'B-VOLUME')]"
"ковш емеля 0,5л","[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 15, 'B-VOLUME')]"
масло 1 л золотая семечка,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME'), (10, 17, 'B-BRAND'), (18, 25, 'I-BRAND')]"
president сыр 150г 40%,"[(0, 9, 'B-BRAND'), (10, 13, 'B-TYPE'), (14, 18, 'B-VOLUME'), (19, 22, 'B-PERCENT')]"
president сыр 150г 40 %,"[(0, 9, 'B-BRAND'), (10, 13, 'B-TYPE'), (14, 18, 'B-VOLUME'), (19, 21, 'B-PERCENT'), (22, 23, 'I-PERCENT')]"
выборгское творог 5% 300г,"[(0, 10, 'B-BRAND'), (11, 17, 'B-TYPE'), (18, 20, 'B-PERCENT'), (21, 25, 'B-VOLUME')]"
выборгское творог 5 % 300г,"[(0, 10, 'B-BRAND'), (11, 17, 'B-TYPE'), (18, 19, 'B-PERCENT'), (20, 21, 'I-PERCENT'), (22, 26, 'B-VOLUME')]"
батончик 43г nesquik,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 20, 'B-BRAND')]"
кран 1 шт,"[(0, 4, 'B-TYPE'), (5, 6, 'B-VOLUME'), (7, 9, 'I-VOLUME')]"
esthetic house 80 мл сыворотка,"[(0, 8, 'B-BRAND'), (9, 14, 'I-BRAND'), (15, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME'), (21, 30, 'B-TYPE')]"
корм chammy 85г,"[(0, 4, 'B-TYPE'), (5, 11, 'B-BRAND'), (12, 15, 'B-VOLUME')]"
"водка 40% байловская 0,5л","[(0, 5, 'B-TYPE'), (6, 9, 'B-PERCENT'), (10, 20, 'B-BRAND'), (21, 25, 'B-VOLUME')]"
"водка 40 % байловская 0,5л","[(0, 5, 'B-TYPE'), (6, 8, 'B-PERCENT'), (9, 10, 'I-PERCENT'), (11, 21, 'B-BRAND'), (22, 26, 'B-VOLUME')]"
мираторг фарш 400 г,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
батарейка 1 шт gp,"[(0, 9, 'B-TYPE'), (10, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME'), (15, 17, 'B-BRAND')]"
"palm 0,25л","[(0, 4, 'B-BRAND'), (5, 10, 'B-VOLUME')]"
"продукт творожный даниссимо 130г 7,2%","[(0, 7, 'B-TYPE'), (8, 17, 'I-TYPE'), (18, 27, 'B-BRAND'), (28, 32, 'B-VOLUME'), (33, 37, 'B-PERCENT')]"
"продукт творожный даниссимо 130г 7,2 %","[(0, 7, 'B-TYPE'), (8, 17, 'I-TYPE'), (18, 27, 'B-BRAND'), (28, 32, 'B-VOLUME'), (33, 36, 'B-PERCENT'), (37, 38, 'I-PERCENT')]"
шницель 400г индилайт,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 21, 'B-BRAND')]"
альбом 32л prof press,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 15, 'B-BRAND'), (16, 21, 'I-BRAND')]"
царь 40% водка,"[(0, 4, 'B-BRAND'), (5, 8, 'B-PERCENT'), (9, 14, 'B-TYPE')]"
царь 40 % водка,"[(0, 4, 'B-BRAND'), (5, 7, 'B-PERCENT'), (8, 9, 'I-PERCENT'), (10, 15, 'B-TYPE')]"
kudo 280мл герметик,"[(0, 4, 'B-BRAND'), (5, 10, 'B-VOLUME'), (11, 19, 'B-TYPE')]"
горчица 140г махеевъ,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 20, 'B-BRAND')]"
травы 10г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
контейнер 640 мл appetite,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME'), (17, 25, 'B-BRAND')]"
сок rich 1л,"[(0, 3, 'B-TYPE'), (4, 8, 'B-BRAND'), (9, 11, 'B-VOLUME')]"
семечки белочка 350 г,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
водка 0.5л жаворонки,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 20, 'B-BRAND')]"
"йогурт 2,1% коровка из кореновки 450г","[(0, 6, 'B-TYPE'), (7, 11, 'B-PERCENT'), (12, 19, 'B-BRAND'), (20, 22, 'I-BRAND'), (23, 32, 'I-BRAND'), (33, 37, 'B-VOLUME')]"
"йогурт 2,1 % коровка из кореновки 450г","[(0, 6, 'B-TYPE'), (7, 10, 'B-PERCENT'), (11, 12, 'I-PERCENT'), (13, 20, 'B-BRAND'), (21, 23, 'I-BRAND'), (24, 33, 'I-BRAND'), (34, 38, 'B-VOLUME')]"
mayumi 150 МЛ соус,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME'), (14, 18, 'B-TYPE')]"
мираторг пельмени 800г,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
любятово печенье 426г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
свеча 1шт,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
"сливки петмол 0,5л 33%","[(0, 6, 'B-TYPE'), (7, 13, 'B-BRAND'), (14, 18, 'B-VOLUME'), (19, 22, 'B-PERCENT')]"
"сливки петмол 0,5л 33 %","[(0, 6, 'B-TYPE'), (7, 13, 'B-BRAND'), (14, 18, 'B-VOLUME'), (19, 21, 'B-PERCENT'), (22, 23, 'I-PERCENT')]"
"жидкость 0,5л","[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
"брюки 42,13л","[(0, 5, 'B-TYPE'), (6, 12, 'B-VOLUME')]"
крем 40г свобода,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 16, 'B-BRAND')]"
"burn напиток 0,449л","[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 19, 'B-VOLUME')]"
дезодорант axe 150мл,"[(0, 10, 'B-TYPE'), (11, 14, 'B-BRAND'), (15, 20, 'B-VOLUME')]"
порошок 450г лотос,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 18, 'B-BRAND')]"
ведро 12л,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
салат 35 г,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
ежк 350Г кетчуп,"[(0, 3, 'B-BRAND'), (4, 8, 'B-VOLUME'), (9, 15, 'B-TYPE')]"
"сок 1,93л любимый","[(0, 3, 'B-TYPE'), (4, 9, 'B-VOLUME'), (10, 17, 'B-BRAND')]"
крем 2. Л librederm,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME'), (10, 19, 'B-BRAND')]"
lion средство для стирки 400 мл,"[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 17, 'I-TYPE'), (18, 24, 'I-TYPE'), (25, 28, 'B-VOLUME'), (29, 31, 'I-VOLUME')]"
"масло 180г 82,5% экомилк","[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 16, 'B-PERCENT'), (17, 24, 'B-BRAND')]"
"масло 180г 82,5 % экомилк","[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 15, 'B-PERCENT'), (16, 17, 'I-PERCENT'), (18, 25, 'B-BRAND')]"
gmd дезодорант 50мл,"[(0, 3, 'B-BRAND'), (4, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
хреновуха 50мл,"[(0, 9, 'B-TYPE'), (10, 14, 'B-VOLUME')]"
мерси 350 мл соус 40%,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 17, 'B-TYPE'), (18, 21, 'B-PERCENT')]"
мерси 350 мл соус 40 %,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 17, 'B-TYPE'), (18, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT')]"
brozex саморезы 20 шт,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
ruseff 275мл промывка,"[(0, 6, 'B-BRAND'), (7, 12, 'B-VOLUME'), (13, 21, 'B-TYPE')]"
"йогурт село зеленое 3,5% 120 Г","[(0, 6, 'B-TYPE'), (7, 11, 'B-BRAND'), (12, 19, 'I-BRAND'), (20, 24, 'B-PERCENT'), (25, 28, 'B-VOLUME'), (29, 30, 'I-VOLUME')]"
"йогурт село зеленое 3,5 % 120 Г","[(0, 6, 'B-TYPE'), (7, 11, 'B-BRAND'), (12, 19, 'I-BRAND'), (20, 23, 'B-PERCENT'), (24, 25, 'I-PERCENT'), (26, 29, 'B-VOLUME'), (30, 31, 'I-VOLUME')]"
clinique пудра 35г,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
ананасы 850 мл,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
"вода carat 1,5 МЛ","[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME')]"
приправа cykoria 40Г,"[(0, 8, 'B-TYPE'), (9, 16, 'B-BRAND'), (17, 20, 'B-VOLUME')]"
корм 26шт pro plan,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 13, 'B-BRAND'), (14, 18, 'I-BRAND')]"
"молоко 3,2% 1 л","[(0, 6, 'B-TYPE'), (7, 11, 'B-PERCENT'), (12, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME')]"
"молоко 3,2 % 1 л","[(0, 6, 'B-TYPE'), (7, 10, 'B-PERCENT'), (11, 12, 'I-PERCENT'), (13, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
safeguard мыло 125г,"[(0, 9, 'B-BRAND'), (10, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
паста 75МЛ lacalut,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 18, 'B-BRAND')]"
"dva bobra 0,5Л пиво","[(0, 3, 'B-BRAND'), (4, 9, 'I-BRAND'), (10, 14, 'B-VOLUME'), (15, 19, 'B-TYPE')]"
сладонеж 15% вафли,"[(0, 8, 'B-BRAND'), (9, 12, 'B-PERCENT'), (13, 18, 'B-TYPE')]"
сладонеж 15 % вафли,"[(0, 8, 'B-BRAND'), (9, 11, 'B-PERCENT'), (12, 13, 'I-PERCENT'), (14, 19, 'B-TYPE')]"
отривин 10МЛ спрей,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 18, 'B-TYPE')]"
вазелин 30г,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
аскорбинка racionika 3Г,"[(0, 10, 'B-TYPE'), (11, 20, 'B-BRAND'), (21, 23, 'B-VOLUME')]"
паста 100 мл safety,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 19, 'B-BRAND')]"
укроп фитофарм 100г,"[(0, 5, 'B-TYPE'), (6, 14, 'B-BRAND'), (15, 19, 'B-VOLUME')]"
"valio 0.33л 0,4% йогурт","[(0, 5, 'B-BRAND'), (6, 11, 'B-VOLUME'), (12, 16, 'B-PERCENT'), (17, 23, 'B-TYPE')]"
"valio 0.33л 0,4 % йогурт","[(0, 5, 'B-BRAND'), (6, 11, 'B-VOLUME'), (12, 15, 'B-PERCENT'), (16, 17, 'I-PERCENT'), (18, 24, 'B-TYPE')]"
сметана минская марка 300г 15%,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 21, 'I-BRAND'), (22, 26, 'B-VOLUME'), (27, 30, 'B-PERCENT')]"
сметана минская марка 300г 15 %,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 21, 'I-BRAND'), (22, 26, 'B-VOLUME'), (27, 29, 'B-PERCENT'), (30, 31, 'I-PERCENT')]"
"напиток винный 0,33Л","[(0, 7, 'B-TYPE'), (8, 14, 'I-TYPE'), (15, 20, 'B-VOLUME')]"
патибум 10 шт шары,"[(0, 7, 'B-BRAND'), (8, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME'), (14, 18, 'B-TYPE')]"
макароны 400г макфа,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 19, 'B-BRAND')]"
навашинский хлеб 150г булочка,"[(0, 11, 'B-BRAND'), (12, 16, 'I-BRAND'), (17, 21, 'B-VOLUME'), (22, 29, 'B-TYPE')]"
"парогенератор braun 1,00 шт","[(0, 13, 'B-TYPE'), (14, 19, 'B-BRAND'), (20, 24, 'B-VOLUME'), (25, 27, 'I-VOLUME')]"
bg 48л тетрадь,"[(0, 2, 'B-BRAND'), (3, 6, 'B-VOLUME'), (7, 14, 'B-TYPE')]"
красный октябрь 250г конфеты,"[(0, 7, 'B-BRAND'), (8, 15, 'I-BRAND'), (16, 20, 'B-VOLUME'), (21, 28, 'B-TYPE')]"
сырок 50г коровка из кореновки,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 17, 'B-BRAND'), (18, 20, 'I-BRAND'), (21, 30, 'I-BRAND')]"
"пиво 4,2%","[(0, 4, 'B-TYPE'), (5, 9, 'B-PERCENT')]"
"пиво 4,2 %","[(0, 4, 'B-TYPE'), (5, 8, 'B-PERCENT'), (9, 10, 'I-PERCENT')]"
милкис 250мл вода,"[(0, 6, 'B-BRAND'), (7, 12, 'B-VOLUME'), (13, 17, 'B-TYPE')]"
пакеты 100шт parfix,"[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME'), (13, 19, 'B-BRAND')]"
syoss шампунь 500 МЛ,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
паста 700 Г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
миска 12шт,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
корм happy dog 750г,"[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 14, 'I-BRAND'), (15, 19, 'B-VOLUME')]"
простоквашино 220 г 5 % творог,"[(0, 13, 'B-BRAND'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME'), (20, 21, 'B-PERCENT'), (22, 23, 'I-PERCENT'), (24, 30, 'B-TYPE')]"
"pc pet фильтр 4,00 шт","[(0, 2, 'B-BRAND'), (3, 6, 'I-BRAND'), (7, 13, 'B-TYPE'), (14, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
автомобиль 1 шт,"[(0, 10, 'B-TYPE'), (11, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME')]"
"шихан 1,3л 4,2% пиво","[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 15, 'B-PERCENT'), (16, 20, 'B-TYPE')]"
"шихан 1,3л 4,2 % пиво","[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 14, 'B-PERCENT'), (15, 16, 'I-PERCENT'), (17, 21, 'B-TYPE')]"
напиток molecola 330МЛ,"[(0, 7, 'B-TYPE'), (8, 16, 'B-BRAND'), (17, 22, 'B-VOLUME')]"
"эверест 1,5л вода","[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 17, 'B-TYPE')]"
молоко 1л,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME')]"
frunel 40г мармелад,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 19, 'B-TYPE')]"
суп 250 г,"[(0, 3, 'B-TYPE'), (4, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME')]"
мороженое 70 г чистая линия,"[(0, 9, 'B-TYPE'), (10, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 21, 'B-BRAND'), (22, 27, 'I-BRAND')]"
хлеб 500г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
линькэмэйсу 10г гель,"[(0, 11, 'B-BRAND'), (12, 15, 'B-VOLUME'), (16, 20, 'B-TYPE')]"
маска 100мл organic kitchen,"[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME'), (12, 19, 'B-BRAND'), (20, 27, 'I-BRAND')]"
"останкино сосиски 1,0кг","[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 23, 'B-VOLUME')]"
касмалинская 5л вода,"[(0, 12, 'B-BRAND'), (13, 15, 'B-VOLUME'), (16, 20, 'B-TYPE')]"
джем 400г махеевъ,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 17, 'B-BRAND')]"
sunwind 1422084 Г гарнитура,"[(0, 7, 'B-BRAND'), (8, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME'), (18, 27, 'B-TYPE')]"
фасоль 420Г донская кухня,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 19, 'B-BRAND'), (20, 25, 'I-BRAND')]"
семечки 100г от мартина,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 15, 'B-BRAND'), (16, 23, 'I-BRAND')]"
таблетки вита 1 г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-BRAND'), (14, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
сладкая слобода 250г печенье,"[(0, 7, 'B-BRAND'), (8, 15, 'I-BRAND'), (16, 20, 'B-VOLUME'), (21, 28, 'B-TYPE')]"
"помада eva mosaic 4,3г","[(0, 6, 'B-TYPE'), (7, 10, 'B-BRAND'), (11, 17, 'I-BRAND'), (18, 22, 'B-VOLUME')]"
гель gillette 200мл,"[(0, 4, 'B-TYPE'), (5, 13, 'B-BRAND'), (14, 19, 'B-VOLUME')]"
"сибирская корона 0,5л пиво","[(0, 9, 'B-BRAND'), (10, 16, 'I-BRAND'), (17, 21, 'B-VOLUME'), (22, 26, 'B-TYPE')]"
pringles чипсы 165г,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
чистая линия 380 мл бальзам,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME'), (20, 27, 'B-TYPE')]"
памир соус 680Г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
лукойл 4л,"[(0, 6, 'B-BRAND'), (7, 9, 'B-VOLUME')]"
мороженое для тебя 350г,"[(0, 9, 'B-TYPE'), (10, 13, 'B-BRAND'), (14, 18, 'I-BRAND'), (19, 23, 'B-VOLUME')]"
мороженое movenpick 480мл,"[(0, 9, 'B-TYPE'), (10, 19, 'B-BRAND'), (20, 25, 'B-VOLUME')]"
bella 10шт,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME')]"
creative kitchen блинчики 200Г,"[(0, 8, 'B-BRAND'), (9, 16, 'I-BRAND'), (17, 25, 'B-TYPE'), (26, 30, 'B-VOLUME')]"
наггетсы вязанка 250г,"[(0, 8, 'B-TYPE'), (9, 16, 'B-BRAND'), (17, 21, 'B-VOLUME')]"
чистогряд 10мл ампулы,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME'), (15, 21, 'B-TYPE')]"
тетрадь 12л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
спеленок 125г пюре,"[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 18, 'B-TYPE')]"
булочка 140г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
очиститель penosil 500 мл,"[(0, 10, 'B-TYPE'), (11, 18, 'B-BRAND'), (19, 22, 'B-VOLUME'), (23, 25, 'I-VOLUME')]"
"juicy fruit жевательная резинка 13,8г","[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 23, 'B-TYPE'), (24, 31, 'I-TYPE'), (32, 37, 'B-VOLUME')]"
фаско грунт 219491 Г,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
солофарм раствор 5мл,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 20, 'B-VOLUME')]"
трубочки 190г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
мыло 90г нк,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 11, 'B-BRAND')]"
рис сэн сой 250г,"[(0, 3, 'B-TYPE'), (4, 7, 'B-BRAND'), (8, 11, 'I-BRAND'), (12, 16, 'B-VOLUME')]"
federici 200г макароны,"[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 22, 'B-TYPE')]"
соус 320г костровок,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 19, 'B-BRAND')]"
"сбор 1,5 г золотой алтай","[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 18, 'B-BRAND'), (19, 24, 'I-BRAND')]"
homepet 20шт пеленки,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 20, 'B-TYPE')]"
"горшок 1,5л","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
паста colgate 75мл,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
печенье 208г яшкино,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 19, 'B-BRAND')]"
чипсы 70г барин,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 15, 'B-BRAND')]"
яшкино чипсы 250 г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
bucheron 72% 100г шоколад,"[(0, 8, 'B-BRAND'), (9, 12, 'B-PERCENT'), (13, 17, 'B-VOLUME'), (18, 25, 'B-TYPE')]"
bucheron 72 % 100г шоколад,"[(0, 8, 'B-BRAND'), (9, 11, 'B-PERCENT'), (12, 13, 'I-PERCENT'), (14, 18, 'B-VOLUME'), (19, 26, 'B-TYPE')]"
мираторг пельмени 800г,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
люси торт 350г,"[(0, 4, 'B-BRAND'), (5, 9, 'B-TYPE'), (10, 14, 'B-VOLUME')]"
вода 1л ессентуки,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 17, 'B-BRAND')]"
пломбир 80г золотой стандарт,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 19, 'B-BRAND'), (20, 28, 'I-BRAND')]"
махеевъ 190г горчица,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 20, 'B-TYPE')]"
герметик 546 Г экон,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 19, 'B-BRAND')]"
кофе 32% 230г jacobs,"[(0, 4, 'B-TYPE'), (5, 8, 'B-PERCENT'), (9, 13, 'B-VOLUME'), (14, 20, 'B-BRAND')]"
кофе 32 % 230г jacobs,"[(0, 4, 'B-TYPE'), (5, 7, 'B-PERCENT'), (8, 9, 'I-PERCENT'), (10, 14, 'B-VOLUME'), (15, 21, 'B-BRAND')]"
мармелад haribo 70г,"[(0, 8, 'B-TYPE'), (9, 15, 'B-BRAND'), (16, 19, 'B-VOLUME')]"
мармелад 100г fini,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 18, 'B-BRAND')]"
пряники полет 300г,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
цезарь пельмени 750г,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
кико 600г печенье,"[(0, 4, 'B-BRAND'), (5, 9, 'B-VOLUME'), (10, 17, 'B-TYPE')]"
