query,markup
корм 750г little one,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 16, 'B-BRAND'), (17, 20, 'I-BRAND')]"
кетчуп слобода 400г,"[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 19, 'B-VOLUME')]"
пена 990 г технониколь,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 22, 'B-BRAND')]"
ролл 8 шт,"[(0, 4, 'B-TYPE'), (5, 6, 'B-VOLUME'), (7, 9, 'I-VOLUME')]"
herbal essences бальзам 275мл,"[(0, 6, 'B-BRAND'), (7, 15, 'I-BRAND'), (16, 23, 'B-TYPE'), (24, 29, 'B-VOLUME')]"
naturfoods 100 Г бананы,"[(0, 10, 'B-BRAND'), (11, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME'), (17, 23, 'B-TYPE')]"
капуста 1кг,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
йогурт экомилк 130г 5%,"[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 19, 'B-VOLUME'), (20, 22, 'B-PERCENT')]"
конфеты kalev 175г,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
пилки практика 2 шт,"[(0, 5, 'B-TYPE'), (6, 14, 'B-BRAND'), (15, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME')]"
дезодорант 150г nivea,"[(0, 10, 'B-TYPE'), (11, 15, 'B-VOLUME'), (16, 21, 'B-BRAND')]"
крем 1% микодерил,"[(0, 4, 'B-TYPE'), (5, 7, 'B-PERCENT'), (8, 17, 'B-BRAND')]"
кубанский молочник 2.5 % 720 Г молоко,"[(0, 9, 'B-BRAND'), (10, 18, 'I-BRAND'), (19, 22, 'B-PERCENT'), (23, 24, 'I-PERCENT'), (25, 28, 'B-VOLUME'), (29, 30, 'I-VOLUME'), (31, 37, 'B-TYPE')]"
сметана 300г 20%,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 16, 'B-PERCENT')]"
мишура 1 шт,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
экотерапия 100г соль,"[(0, 10, 'B-BRAND'), (11, 15, 'B-VOLUME'), (16, 20, 'B-TYPE')]"
наггетсы 110г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
йогурт слобода 150г,"[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 19, 'B-VOLUME')]"
чай 20 г,"[(0, 3, 'B-TYPE'), (4, 6, 'B-VOLUME'), (7, 8, 'I-VOLUME')]"
пицца 280г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
напиток добрый 0.450Л,"[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 21, 'B-VOLUME')]"
мистраль каша 40г,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
пиво 8.0% балтика 0.45л,"[(0, 4, 'B-TYPE'), (5, 9, 'B-PERCENT'), (10, 17, 'B-BRAND'), (18, 23, 'B-VOLUME')]"
смак батон 0.330Г,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 17, 'B-VOLUME')]"
"северная долина 3,2% молоко","[(0, 8, 'B-BRAND'), (9, 15, 'I-BRAND'), (16, 20, 'B-PERCENT'), (21, 27, 'B-TYPE')]"
корм whiskas 350г,"[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 17, 'B-VOLUME')]"
friskies 85г корм,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 17, 'B-TYPE')]"
"dirol 13,6г жевательная резинка","[(0, 5, 'B-BRAND'), (6, 11, 'B-VOLUME'), (12, 23, 'B-TYPE'), (24, 31, 'I-TYPE')]"
mr.painter 0 г,"[(0, 10, 'B-BRAND'), (11, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
сыр 50%,"[(0, 3, 'B-TYPE'), (4, 7, 'B-PERCENT')]"
иглы 40 шт,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
освежитель воздуха 140г sawaday,"[(0, 10, 'B-TYPE'), (11, 18, 'I-TYPE'), (19, 23, 'B-VOLUME'), (24, 31, 'B-BRAND')]"
snickers 1 кг пирожное,"[(0, 8, 'B-BRAND'), (9, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME'), (14, 22, 'B-TYPE')]"
"золотая долина корнишоны 0,500г","[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 24, 'B-TYPE'), (25, 31, 'B-VOLUME')]"
славянка 22г конфеты,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 20, 'B-TYPE')]"
печенье 250 г,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME')]"
"барсик наполнитель 4,54л","[(0, 6, 'B-BRAND'), (7, 18, 'B-TYPE'), (19, 24, 'B-VOLUME')]"
toho 25 г,"[(0, 4, 'B-BRAND'), (5, 7, 'B-VOLUME'), (8, 9, 'I-VOLUME')]"
кузя лакомкин 100г шарики,"[(0, 4, 'B-BRAND'), (5, 13, 'I-BRAND'), (14, 18, 'B-VOLUME'), (19, 25, 'B-TYPE')]"
крем 50мл,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
очиститель lavr 650 мл,"[(0, 10, 'B-TYPE'), (11, 15, 'B-BRAND'), (16, 19, 'B-VOLUME'), (20, 22, 'I-VOLUME')]"
"фруктовый сад сок 0,95 л","[(0, 9, 'B-BRAND'), (10, 13, 'I-BRAND'), (14, 17, 'B-TYPE'), (18, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME')]"
"молоко новая деревня 3,5% 2л","[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 20, 'I-BRAND'), (21, 25, 'B-PERCENT'), (26, 28, 'B-VOLUME')]"
хачапури 75г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
круассан 80г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
торт метрополь 950г,"[(0, 4, 'B-TYPE'), (5, 14, 'B-BRAND'), (15, 19, 'B-VOLUME')]"
краски 15мл луч,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 15, 'B-BRAND')]"
доширак пюре 52г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
пиво 1л волжская пивоварня,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 16, 'B-BRAND'), (17, 26, 'I-BRAND')]"
сыр приневское 45%,"[(0, 3, 'B-TYPE'), (4, 14, 'B-BRAND'), (15, 18, 'B-PERCENT')]"
renewal 5мл ампулы,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 18, 'B-TYPE')]"
оливки барко 280г,"[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 17, 'B-VOLUME')]"
кордон блю 405г мираторг,"[(0, 6, 'B-TYPE'), (7, 10, 'I-TYPE'), (11, 15, 'B-VOLUME'), (16, 24, 'B-BRAND')]"
пюре 220г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
"кубанский молочник кефир 2,5% 720г","[(0, 9, 'B-BRAND'), (10, 18, 'I-BRAND'), (19, 24, 'B-TYPE'), (25, 29, 'B-PERCENT'), (30, 34, 'B-VOLUME')]"
"пиво ледокол 8% 0,5л","[(0, 4, 'B-TYPE'), (5, 12, 'B-BRAND'), (13, 15, 'B-PERCENT'), (16, 20, 'B-VOLUME')]"
coca-cola 2 л,"[(0, 9, 'B-BRAND'), (10, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME')]"
"бутылка 0,5 л","[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME')]"
nuts батончик 66г,"[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
сок дары кубани 2л,"[(0, 3, 'B-TYPE'), (4, 8, 'B-BRAND'), (9, 15, 'I-BRAND'), (16, 18, 'B-VOLUME')]"
волжанка вода 1Л,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 16, 'B-VOLUME')]"
"жевательная резинка mentos 15,5 г","[(0, 11, 'B-TYPE'), (12, 19, 'I-TYPE'), (20, 26, 'B-BRAND'), (27, 31, 'B-VOLUME'), (32, 33, 'I-VOLUME')]"
"золотая семечка 0,5л масло","[(0, 7, 'B-BRAND'), (8, 15, 'I-BRAND'), (16, 20, 'B-VOLUME'), (21, 26, 'B-TYPE')]"
тетрадь 12л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
жвачка dirol 13.6г,"[(0, 6, 'B-TYPE'), (7, 12, 'B-BRAND'), (13, 18, 'B-VOLUME')]"
президент 60% сыр,"[(0, 9, 'B-BRAND'), (10, 13, 'B-PERCENT'), (14, 17, 'B-TYPE')]"
trashumante 0.75л,"[(0, 11, 'B-BRAND'), (12, 17, 'B-VOLUME')]"
фруто няня 100г пюре,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 15, 'B-VOLUME'), (16, 20, 'B-TYPE')]"
хлеб 350г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
шарлотка 100 г,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME')]"
"варенец 0,5 КГ 2,5%","[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME'), (15, 19, 'B-PERCENT')]"
"шпатлевка 0,25кг jetapro","[(0, 9, 'B-TYPE'), (10, 16, 'B-VOLUME'), (17, 24, 'B-BRAND')]"
аладушкин 200г,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME')]"
йогурт 450г 2.8%,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 16, 'B-PERCENT')]"
чипсы 70г хрустящий картофель,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 19, 'B-BRAND'), (20, 29, 'I-BRAND')]"
самарский бкк батон 350г,"[(0, 9, 'B-BRAND'), (10, 13, 'I-BRAND'), (14, 19, 'B-TYPE'), (20, 24, 'B-VOLUME')]"
чипсы kracks 160г,"[(0, 5, 'B-TYPE'), (6, 12, 'B-BRAND'), (13, 17, 'B-VOLUME')]"
коровка из кореновки мороженое 1000г,"[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 30, 'B-TYPE'), (31, 36, 'B-VOLUME')]"
baker house хлебцы 250г,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
добрый сок 1л,"[(0, 6, 'B-BRAND'), (7, 10, 'B-TYPE'), (11, 13, 'B-VOLUME')]"
"мое солнышко бальзам 2,8г","[(0, 3, 'B-BRAND'), (4, 12, 'I-BRAND'), (13, 20, 'B-TYPE'), (21, 25, 'B-VOLUME')]"
бон пари мармелад 40 Г,"[(0, 3, 'B-BRAND'), (4, 8, 'I-BRAND'), (9, 17, 'B-TYPE'), (18, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
смайл крючки 5шт,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
дымов 90г колбаса,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 17, 'B-TYPE')]"
ополаскиватель 250мл лесной бальзам,"[(0, 14, 'B-TYPE'), (15, 20, 'B-VOLUME'), (21, 27, 'B-BRAND'), (28, 35, 'I-BRAND')]"
m&m's эскимо 62г,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
хлеб на здоровье 350Г,"[(0, 4, 'B-TYPE'), (5, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 21, 'B-VOLUME')]"
гудвилл хлопья 450г,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
молоко нарада 900мл,"[(0, 6, 'B-TYPE'), (7, 13, 'B-BRAND'), (14, 19, 'B-VOLUME')]"
аэрозоль gardex 100мл,"[(0, 8, 'B-TYPE'), (9, 15, 'B-BRAND'), (16, 21, 'B-VOLUME')]"
папка 24 л,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
спагетти 450г шебекинские,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 25, 'B-BRAND')]"
pilots 5л антифриз,"[(0, 6, 'B-BRAND'), (7, 9, 'B-VOLUME'), (10, 18, 'B-TYPE')]"
barilla 190г соус,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 17, 'B-TYPE')]"
керамогранит 17шт,"[(0, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
коктейль 30л,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
конфеты коркунов 64Г,"[(0, 7, 'B-TYPE'), (8, 16, 'B-BRAND'), (17, 20, 'B-VOLUME')]"
"сок добрый 0,2л","[(0, 3, 'B-TYPE'), (4, 10, 'B-BRAND'), (11, 15, 'B-VOLUME')]"
корм 100 г schesir,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 18, 'B-BRAND')]"
гвин пин аджика 150г,"[(0, 4, 'B-BRAND'), (5, 8, 'I-BRAND'), (9, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
галстук sinar 002 Г,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
тетрадь line 24л,"[(0, 7, 'B-TYPE'), (8, 12, 'B-BRAND'), (13, 16, 'B-VOLUME')]"
слойка 80г,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME')]"
"пиво 0,47л bud","[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 14, 'B-BRAND')]"
тонер 900 г kyocera,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 19, 'B-BRAND')]"
йогурт 2.0% 500г,"[(0, 6, 'B-TYPE'), (7, 11, 'B-PERCENT'), (12, 16, 'B-VOLUME')]"
широкий карамыш сок 1 л,"[(0, 7, 'B-BRAND'), (8, 15, 'I-BRAND'), (16, 19, 'B-TYPE'), (20, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
сдоба 100г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
вода 0.45л нарзан,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 17, 'B-BRAND')]"
тетрадь 5.12л,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME')]"
магия востока приправа 15г,"[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 22, 'B-TYPE'), (23, 26, 'B-VOLUME')]"
блокнот 40л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
"кетчуп 0,35 кг heinz","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME'), (15, 20, 'B-BRAND')]"
каша 200г 10.0% агуша,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 15, 'B-PERCENT'), (16, 21, 'B-BRAND')]"
"вода 0,35Л okf","[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 14, 'B-BRAND')]"
хлеб 600г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
мыло 5 л grass,"[(0, 4, 'B-TYPE'), (5, 6, 'B-VOLUME'), (7, 8, 'I-VOLUME'), (9, 14, 'B-BRAND')]"
"пудинг 3,1% 125г чудо","[(0, 6, 'B-TYPE'), (7, 11, 'B-PERCENT'), (12, 16, 'B-VOLUME'), (17, 21, 'B-BRAND')]"
kotanyi приправа 20 г,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
skittles 38г,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME')]"
sen soy 15г соус,"[(0, 3, 'B-BRAND'), (4, 7, 'I-BRAND'), (8, 11, 'B-VOLUME'), (12, 16, 'B-TYPE')]"
little one лакомство 75г,"[(0, 6, 'B-BRAND'), (7, 10, 'I-BRAND'), (11, 20, 'B-TYPE'), (21, 24, 'B-VOLUME')]"
"пусеты 1,65г","[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME')]"
филе 750Г петруха,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 17, 'B-BRAND')]"
печенье хлебный спас 1кг,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 20, 'I-BRAND'), (21, 24, 'B-VOLUME')]"
nivea дезодорант 150 мл,"[(0, 5, 'B-BRAND'), (6, 16, 'B-TYPE'), (17, 20, 'B-VOLUME'), (21, 23, 'I-VOLUME')]"
останкино сосиски 350г,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
berlingo 20г подушка,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 20, 'B-TYPE')]"
груша 0.658 кг,"[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
сосиски атяшево 600г,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 20, 'B-VOLUME')]"
мирамистин 0.01% раствор 150мл,"[(0, 10, 'B-BRAND'), (11, 16, 'B-PERCENT'), (17, 24, 'B-TYPE'), (25, 30, 'B-VOLUME')]"
котлета 100г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
колбаса 100г окраина,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 20, 'B-BRAND')]"
nescafe 75г кофе,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 16, 'B-TYPE')]"
скоба navigator 50шт,"[(0, 5, 'B-TYPE'), (6, 15, 'B-BRAND'), (16, 20, 'B-VOLUME')]"
"асканели чача 0,5л 40%","[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 18, 'B-VOLUME'), (19, 22, 'B-PERCENT')]"
librederm 50мл крем,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME'), (15, 19, 'B-TYPE')]"
воронцовские 40 г сухарики,"[(0, 12, 'B-BRAND'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME'), (18, 26, 'B-TYPE')]"
ассам 50г чай,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 13, 'B-TYPE')]"
носки 3 шт,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
пельмени рублики 900г,"[(0, 8, 'B-TYPE'), (9, 16, 'B-BRAND'), (17, 21, 'B-VOLUME')]"
долобене 90г гель,"[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 17, 'B-TYPE')]"
напиток 1Л,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME')]"
шприц 1мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
килька 240г за родину,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 14, 'B-BRAND'), (15, 21, 'I-BRAND')]"
киви 0.152 кг,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
ahya 22% 400 мл сливки,"[(0, 4, 'B-BRAND'), (5, 8, 'B-PERCENT'), (9, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME'), (16, 22, 'B-TYPE')]"
"сок swell 0,25л","[(0, 3, 'B-TYPE'), (4, 9, 'B-BRAND'), (10, 15, 'B-VOLUME')]"
heinz соус 230г,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
maggi 21г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME')]"
добрый 1л,"[(0, 6, 'B-BRAND'), (7, 9, 'B-VOLUME')]"
пюре 130 г gerber,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 17, 'B-BRAND')]"
"напиток 0,5л burn","[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 17, 'B-BRAND')]"
halls 25г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME')]"
"коктейль кржмелька 1,03л","[(0, 8, 'B-TYPE'), (9, 18, 'B-BRAND'), (19, 24, 'B-VOLUME')]"
крупа 800г макфа,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 16, 'B-BRAND')]"
колбаса 200г окраина,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 20, 'B-BRAND')]"
дом 10шт demi star,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 13, 'B-BRAND'), (14, 18, 'I-BRAND')]"
"краска tikkurila 2,7л","[(0, 6, 'B-TYPE'), (7, 16, 'B-BRAND'), (17, 21, 'B-VOLUME')]"
chanel 200г крем,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 16, 'B-TYPE')]"
фруто няня 100г пюре,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 15, 'B-VOLUME'), (16, 20, 'B-TYPE')]"
шприц 3мл sfm hospital products gmbh,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 13, 'B-BRAND'), (14, 22, 'I-BRAND'), (23, 31, 'I-BRAND'), (32, 36, 'I-BRAND')]"
кдв 208г печенье,"[(0, 3, 'B-BRAND'), (4, 8, 'B-VOLUME'), (9, 16, 'B-TYPE')]"
dark orchid 100шт шар,"[(0, 4, 'B-BRAND'), (5, 11, 'I-BRAND'), (12, 17, 'B-VOLUME'), (18, 21, 'B-TYPE')]"
сухарики 40г емеля,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 18, 'B-BRAND')]"
скобы 1000 шт,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
саморезы 11шт,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
purina корм 14кг,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
фруктовый сад 12шт сок,"[(0, 9, 'B-BRAND'), (10, 13, 'I-BRAND'), (14, 18, 'B-VOLUME'), (19, 22, 'B-TYPE')]"
exegate блок 1 г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
"пирог 0,220г","[(0, 5, 'B-TYPE'), (6, 12, 'B-VOLUME')]"
"масло 1,8л здоровый дом","[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 19, 'B-BRAND'), (20, 23, 'I-BRAND')]"
amro 30г фисташки,"[(0, 4, 'B-BRAND'), (5, 8, 'B-VOLUME'), (9, 17, 'B-TYPE')]"
кнауф вата 24 шт,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
"пиво жигулевское 4,3% 1л","[(0, 4, 'B-TYPE'), (5, 16, 'B-BRAND'), (17, 21, 'B-PERCENT'), (22, 24, 'B-VOLUME')]"
lindt 100г шоколад,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 18, 'B-TYPE')]"
"сок 0,97 л j7","[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 13, 'B-BRAND')]"
organic beauty мыло 500мл,"[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 19, 'B-TYPE'), (20, 25, 'B-VOLUME')]"
авен 200 мл гель для душа,"[(0, 4, 'B-BRAND'), (5, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME'), (12, 16, 'B-TYPE'), (17, 20, 'I-TYPE'), (21, 25, 'I-TYPE')]"
сигариллы 2шт corsar,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 20, 'B-BRAND')]"
вода 9 л калинов родник,"[(0, 4, 'B-TYPE'), (5, 6, 'B-VOLUME'), (7, 8, 'I-VOLUME'), (9, 16, 'B-BRAND'), (17, 23, 'I-BRAND')]"
чистая линия крем 250 мл,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 21, 'B-VOLUME'), (22, 24, 'I-VOLUME')]"
педигри 85г,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME')]"
благовония 20 шт,"[(0, 10, 'B-TYPE'), (11, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
romeo e giulietta печенье 135г,"[(0, 5, 'B-BRAND'), (6, 7, 'I-BRAND'), (8, 17, 'I-BRAND'), (18, 25, 'B-TYPE'), (26, 30, 'B-VOLUME')]"
бант 10 шт,"[(0, 4, 'B-TYPE'), (5, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
лопата 202774 шт,"[(0, 6, 'B-TYPE'), (7, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME')]"
добрый 2л,"[(0, 6, 'B-BRAND'), (7, 9, 'B-VOLUME')]"
meine liebe 500мл средство для мытья,"[(0, 5, 'B-BRAND'), (6, 11, 'I-BRAND'), (12, 17, 'B-VOLUME'), (18, 26, 'B-TYPE'), (27, 30, 'I-TYPE'), (31, 36, 'I-TYPE')]"
яйцо kinder 20 г,"[(0, 4, 'B-TYPE'), (5, 11, 'B-BRAND'), (12, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
очиститель grass 600 мл,"[(0, 10, 'B-TYPE'), (11, 16, 'B-BRAND'), (17, 20, 'B-VOLUME'), (21, 23, 'I-VOLUME')]"
пломбир 350г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
станок gillette 1 ШТ,"[(0, 6, 'B-TYPE'), (7, 15, 'B-BRAND'), (16, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
хочу хочу 110 г маффин,"[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME'), (16, 22, 'B-TYPE')]"
календарь 2021 г,"[(0, 9, 'B-TYPE'), (10, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
laime сыр 125г 55%,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 14, 'B-VOLUME'), (15, 18, 'B-PERCENT')]"
глобус 500Г крем,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 16, 'B-TYPE')]"
whiskas паштет 75г,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
савушкин продукт 150г 50% сыр,"[(0, 8, 'B-BRAND'), (9, 16, 'I-BRAND'), (17, 21, 'B-VOLUME'), (22, 25, 'B-PERCENT'), (26, 29, 'B-TYPE')]"
